we,57,1
our,19,2
years,16,3
us,15,4
my,14,5
crisis,13,6
must,13,7
not,13,8
now,11,9
world,10,10
would,10,11
do,9,12
two,9,13
climate,8,14
new,8,15
these,8,16
threat,7,17
time,7,18
when,7,19
without,7,20
ago,6,21
all,6,22
between,6,23
earth,6,24
global,6,25
go,6,26
into,6,27
moral,6,28
most,6,29
need,6,30
prize,6,31
purpose,6,32
war,6,33
act,5,34
also,5,35
been,5,36
challenge,5,37
co2,5,38
every,5,39
far,5,40
first,5,41
here,5,42
life,5,43
make,5,44
many,5,45
me,5,46
more,5,47
nations,5,48
own,5,49
people,5,50
quickly,5,51
rising,5,52
should,5,53
solve,5,54
those,5,55
way,5,56
who,5,57
words,5,58
another,4,59
ask,4,60
atmosphere,4,61
authority,4,62
brought,4,63
carbon,4,64
choice,4,65
could,4,66
even,4,67
found,4,68
future,4,69
generation,4,70
hull,4,71
just,4,72
last,4,73
later,4,74
massive,4,75
meet,4,76
no,4,77
opportunity,4,78
peace,4,79
pollution,4,80
resolve,4,81
say,4,82
shared,4,83
still,4,84
too,4,85
truth,4,86
unprecedented,4,87
vision,4,88
before,3,89
began,3,90
both,3,91
calculated,3,92
coal,3,93
common,3,94
courage,3,95
danger,3,96
death,3,97
door,3,98
enough,3,99
father,3,100
few,3,101
find,3,102
futures,3,103
growing,3,104
increasing,3,105
inventor,3,106
itself,3,107
leaders,3,108
made,3,109
making,3,110
much,3,111
nobel,3,112
nuclear,3,113
once,3,114
only,3,115
other,3,116
path,3,117
planet,3,118
political,3,119
power,3,120
right,3,121
rise,3,122
same,3,123
scientists,3,124
serve,3,125
seven,3,126
survival,3,127
than,3,128
treaty,3,129
united,3,130
want,3,131
won,3,132
wrong,3,133
11th,2,134
actions,2,135
again,2,136
against,2,137
air,2,138
alfred,2,139
amount,2,140
asia,2,141
asked,2,142
australia,2,143
back,2,144
bali,2,145
believe,2,146
burning,2,147
called,2,148
calls,2,149
cap,2,150
capacity,2,151
cause,2,152
caused,2,153
change,2,154
choose,2,155
cities,2,156
civilization,2,157
come,2,158
consequences,2,159
cooperation,2,160
cordell,2,161
countries,2,162
country,2,163
creating,2,164
cumulative,2,165
day,2,166
decisively,2,167
democracy,2,168
described,2,169
destruction,2,170
different,2,171
dynamite,2,172
each,2,173
earth's,2,174
effective,2,175
effort,2,176
either,2,177
emergency,2,178
emissions,2,179
end,2,180
energy,2,181
ensure,2,182
entire,2,183
environment,2,184
europe,2,185
everywhere,2,186
fascism,2,187
fate,2,188
fateful,2,189
felt,2,190
fever,2,191
free,2,192
government,2,193
greatest,2,194
hard,2,195
harder,2,196
harsh,2,197
heads,2,198
heat,2,199
helped,2,200
hometown,2,201
honorable,2,202
hopeful,2,203
hour,2,204
human,2,205
ice,2,206
ignored,2,207
imminent,2,208
increase,2,209
instead,2,210
intended,2,211
invention,2,212
its,2,213
japan,2,214
judgment,2,215
knocking,2,216
largest,2,217
laws,2,218
let,2,219
level,2,220
live,2,221
long,2,222
match,2,223
may,2,224
might,2,225
million,2,226
moment,2,227
months,2,228
moreover,2,229
never,2,230
next,2,231
north,2,232
norwegian,2,233
obituary,2,234
often,2,235
others,2,236
ourselves,2,237
pace,2,238
pacific,2,239
painful,2,240
passing,2,241
peoples,2,242
poet,2,243
potential,2,244
precious,2,245
presented,2,246
read,2,247
real,2,248
relationship,2,249
responsibility,2,250
said,2,251
second,2,252
solid,2,253
solutions,2,254
sooner,2,255
south,2,256
species,2,257
stand,2,258
state,2,259
study,2,260
summer,2,261
sun,2,262
take,2,263
temperature,2,264
though,2,265
today,2,266
together,2,267
tomorrow,2,268
trapping,2,269
truths,2,270
unite,2,271
universal,2,272
urgency,2,273
used,2,274
very,2,275
warning,2,276
warnings,2,277
ways,2,278
week,2,279
whole,2,280
world's,2,281
wrote,2,282
year,2,283
your,2,284
10000,1,285
18,1,286
1940s,1,287
2000,1,288
2010,1,289
21,1,290
22,1,291
7,1,292
70,1,293
abandon,1,294
ability,1,295
about,1,296
absolutely,1,297
accelerate,1,298
accelerated,1,299
accelerating,1,300
accomplish,1,301
accomplished,1,302
according,1,303
accountable,1,304
acknowledge,1,305
across,1,306
act?,1,307
action,1,308
actually,1,309
adamant,1,310
addressing,1,311
admiration,1,312
adolf,1,313
adopt,1,314
adopting,1,315
affect,1,316
affliction,1,317
afflictions,1,318
africa,1,319
african,1,320
after,1,321
agenda,1,322
ahead,1,323
alarm,1,324
alive,1,325
alliance,1,326
allocate,1,327
almost,1,328
alone,1,329
already,1,330
always,1,331
am,1,332
america,1,333
american,1,334
ancient,1,335
announced,1,336
answer,1,337
antonio,1,338
any,1,339
applied,1,340
arctic,1,341
areas,1,342
arms,1,343
arrhenius,1,344
assurances,1,345
assured,1,346
atlantic,1,347
average,1,348
avoid,1,349
awakened,1,350
award,1,351
awarded,1,352
away,1,353
awesome,1,354
balance,1,355
basic,1,356
basis,1,357
battlefield,1,358
bear,1,359
because,1,360
begin,1,361
beginning,1,362
begun,1,363
behavior,1,364
being,1,365
belief,1,366
believing,1,367
best,1,368
blessings,1,369
block,1,370
bold,1,371
boldest,1,372
boldly,1,373
boundaries,1,374
boundary,1,375
bridge,1,376
bright,1,377
bumps,1,378
burden,1,379
burns,1,380
cannot,1,381
carthage,1,382
case,1,383
catastrophe,1,384
catastrophically,1,385
causing,1,386
central,1,387
chance,1,388
changes,1,389
characters,1,390
chemistry,1,391
china,1,392
chinese,1,393
choosing,1,394
churchill,1,395
circumstances,1,396
citizens,1,397
clarity,1,398
class,1,399
clear,1,400
clearing,1,401
clearly,1,402
cliff,1,403
colleague,1,404
collective,1,405
comes,1,406
comforting,1,407
commitment,1,408
committee,1,409
communicated,1,410
community,1,411
completed,1,412
completely,1,413
conceit,1,414
concentrations,1,415
conclusion,1,416
concurrently,1,417
condemnation,1,418
condition,1,419
conflict,1,420
conformity,1,421
confronting,1,422
confuse,1,423
congress,1,424
connections,1,425
consciousness,1,426
consistent,1,427
construction,1,428
contemplated,1,429
cost,1,430
course,1,431
created,1,432
creativity,1,433
crises,1,434
cultures,1,435
currently,1,436
curses,1,437
dangerous,1,438
dave,1,439
days,1,440
de,1,441
debris,1,442
decades,1,443
decided,1,444
decision,1,445
deepest,1,446
defeated,1,447
defense,1,448
degrees,1,449
delegates,1,450
depend,1,451
desperate,1,452
despite,1,453
destructive,1,454
develop,1,455
devise,1,456
did,1,457
didn't,1,458
died,1,459
difficult,1,460
dioxide,1,461
displaced,1,462
distance,1,463
distinguished,1,464
distress,1,465
document,1,466
doing,1,467
doubled,1,468
down,1,469
drift,1,470
driving,1,471
droughts,1,472
due,1,473
dump,1,474
dumped,1,475
during,1,476
early,1,477
ears,1,478
echoes,1,479
effect,1,480
efficiently,1,481
eight,1,482
eloquent,1,483
emergence,1,484
emitters,1,485
emotion,1,486
employment,1,487
enemies,1,488
engine,1,489
entrepreneurs,1,490
equations,1,491
especially,1,492
establishes,1,493
establishment,1,494
estimated,1,495
evacuations,1,496
evaporating,1,497
everything,1,498
excellencies,1,499
exceptions,1,500
excuse,1,501
expand,1,502
expanding,1,503
experts,1,504
extinction,1,505
extraordinary,1,506
extremes,1,507
facilitated,1,508
facility,1,509
facing,1,510
failing,1,511
failure,1,512
falling,1,513
falls,1,514
false,1,515
familiar,1,516
farmers,1,517
fast,1,518
fear,1,519
feasible,1,520
feeling,1,521
fifteen,1,522
fire,1,523
flooding,1,524
fluidity,1,525
followed,1,526
force,1,527
forced,1,528
foresight,1,529
forests,1,530
forged,1,531
fork,1,532
forms,1,533
fourth,1,534
franklin,1,535
frayed,1,536
fresh,1,537
frost,1,538
frozen,1,539
gain,1,540
gained,1,541
galvanize,1,542
gandhi,1,543
gather,1,544
gathering,1,545
gave,1,546
generating,1,547
generosity,1,548
gentlemen,1,549
genuinely,1,550
george,1,551
germany,1,552
get,1,553
gift,1,554
given,1,555
glaciers,1,556
globally,1,557
globalwarming,1,558
globe,1,559
goal,1,560
god,1,561
gone,1,562
good,1,563
gravity,1,564
great,1,565
half,1,566
halt,1,567
hand,1,568
happen,1,569
harness,1,570
headline,1,571
heal,1,572
hear,1,573
heart,1,574
heaviest,1,575
help,1,576
hemisphere,1,577
henrik,1,578
hero,1,579
highnesses,1,580
him,1,581
history,1,582
hitler's,1,583
hivaids,1,584
home,1,585
homes,1,586
honor,1,587
hope,1,588
hoped,1,589
however,1,590
hull's,1,591
humanity,1,592
humankind,1,593
hundred,1,594
hunger,1,595
ibsen,1,596
ideological,1,597
ignore,1,598
ignoring,1,599
illusion?,1,600
imagine,1,601
immense,1,602
impact,1,603
importance,1,604
important,1,605
impossible,1,606
impotent,1,607
imprisoned,1,608
improbable,1,609
inconvenient,1,610
increased,1,611
indeed,1,612
india,1,613
individual,1,614
influenced,1,615
inhabited,1,616
inherent,1,617
initiative,1,618
innovators,1,619
inspiration,1,620
invent,1,621
inventors,1,622
invisible,1,623
invite,1,624
irresolute,1,625
islands,1,626
ism,1,627
isolated,1,628
italy,1,629
janeiro,1,630
japanese,1,631
kanji,1,632
keeling,1,633
keep,1,634
kilter,1,635
knew,1,636
knocks,1,637
known,1,638
kyoto,1,639
labeling,1,640
ladies,1,641
lagos,1,642
laid,1,643
land,1,644
large,1,645
largely,1,646
larger,1,647
launch,1,648
least,1,649
less,1,650
levels,1,651
life's,1,652
lifegiving,1,653
lights,1,654
likely,1,655
linked,1,656
little,1,657
lived,1,658
livelihoods,1,659
lives,1,660
locked,1,661
lockstep,1,662
longterm,1,663
losing,1,664
lost,1,665
lowlying,1,666
machado,1,667
mahatma,1,668
majesties,1,669
major,1,670
man,1,671
mandate,1,672
manifestly,1,673
market,1,674
marshall,1,675
meaning,1,676
means,1,677
melting,1,678
members,1,679
merchant,1,680
methane,1,681
mexico,1,682
mighty,1,683
migrated,1,684
millions,1,685
mind,1,686
mines,1,687
misinterpret,1,688
misleading,1,689
mistake,1,690
mistaken,1,691
mistakenly,1,692
mobilize,1,693
mobilized,1,694
mobilizing,1,695
montevideo,1,696
moratorium,1,697
mortal,1,698
mother,1,699
moves,1,700
multifold,1,701
mumbai,1,702
mutual,1,703
mutually,1,704
n,1,705
name,1,706
nation,1,707
national,1,708
navy,1,709
near,1,710
nearly,1,711
necessary,1,712
necessity,1,713
needs,1,714
negative,1,715
neither,1,716
news,1,717
newspaper,1,718
nineteen,1,719
nobel's,1,720
normally,1,721
northern,1,722
noted,1,723
notes,1,724
number,1,725
oblivious,1,726
odorless,1,727
off,1,728
oil,1,729
ominous,1,730
open,1,731
opinion,1,732
opportunities,1,733
ordinary,1,734
organizing,1,735
originating,1,736
orwell,1,737
oslo,1,738
other's,1,739
outcome,1,740
outer,1,741
palpable,1,742
pandemics,1,743
paper,1,744
paradox,1,745
parents,1,746
pathwalker,1,747
penalties,1,748
pennies,1,749
performing,1,750
perhaps,1,751
permanent,1,752
personal,1,753
places,1,754
plan,1,755
planetary,1,756
planners,1,757
planning,1,758
playwright,1,759
point,1,760
polar,1,761
possibilities,1,762
possibility,1,763
possible,1,764
poverty,1,765
powerful,1,766
pray,1,767
prayed,1,768
prayer,1,769
precisely,1,770
premature,1,771
presence,1,772
presently,1,773
previously,1,774
price,1,775
principle,1,776
principles,1,777
printed,1,778
prior,1,779
priority,1,780
private,1,781
problems,1,782
progress,1,783
progressively,1,784
promote,1,785
prophet,1,786
prosperity,1,787
protracted,1,788
proverb,1,789
providence,1,790
published,1,791
put,1,792
quantities,1,793
quest,1,794
question,1,795
questions,1,796
race,1,797
radiates,1,798
radically,1,799
ratified,1,800
readiness,1,801
ready,1,802
reality,1,803
realizing,1,804
rebated,1,805
recent,1,806
recklessly,1,807
redeem,1,808
reduce,1,809
reductions,1,810
refugees,1,811
release,1,812
released,1,813
religions,1,814
remain,1,815
remained,1,816
remaining,1,817
reminds,1,818
removing,1,819
renew,1,820
renewable,1,821
reported,1,822
requires,1,823
rescue,1,824
researchers,1,825
resolved,1,826
resource,1,827
resources,1,828
response,1,829
responses,1,830
restated,1,831
result,1,832
revelle,1,833
reverence,1,834
review,1,835
rio,1,836
ripped,1,837
robert,1,838
roger,1,839
roosevelt,1,840
royal,1,841
sacrifice,1,842
safely,1,843
salute,1,844
satyagraha,1,845
save,1,846
saw,1,847
saying,1,848
says,1,849
scales,1,850
science,1,851
search,1,852
see,1,853
seed,1,854
seemed,1,855
seen,1,856
senate,1,857
september,1,858
set,1,859
seventy,1,860
sewer,1,861
shadow,1,862
shaken,1,863
share,1,864
shell,1,865
shift,1,866
ship,1,867
short,1,868
show,1,869
sight,1,870
signs,1,871
simplest,1,872
simply,1,873
since,1,874
slightly,1,875
smoke,1,876
societies,1,877
society,1,878
solution,1,879
solve?,1,880
solving,1,881
something,1,882
sometimes,1,883
spanish,1,884
speak,1,885
speedy,1,886
spinning,1,887
spiritual,1,888
spoke,1,889
spontaneously,1,890
squandered,1,891
stalemate,1,892
standing,1,893
stars,1,894
started,1,895
states,1,896
steered,1,897
steps,1,898
stop,1,899
store,1,900
storms,1,901
strange,1,902
strength,1,903
stronger,1,904
struggles,1,905
successfully,1,906
suffice,1,907
summit,1,908
sun's,1,909
sunlight,1,910
surge,1,911
surrounding,1,912
svante,1,913
symbols,1,914
t,1,915
taken,1,916
tasteless,1,917
tax,1,918
taxation,1,919
teacher,1,920
ten,1,921
tennessee,1,922
tens,1,923
that's,1,924
them,1,925
therefore,1,926
they've,1,927
thin,1,928
thinking,1,929
third,1,930
thou,1,931
thousands,1,932
threatened,1,933
threatening,1,934
three,1,935
throughout,1,936
throw,1,937
thy,1,938
tilted,1,939
times,1,940
told,1,941
tones,1,942
tons,1,943
trading,1,944
traditions,1,945
transform,1,946
transformed,1,947
trap,1,948
treaties,1,949
tried,1,950
true,1,951
trusted,1,952
undecided,1,953
understand,1,954
unexpectedly,1,955
unfairly,1,956
unified,1,957
unknown,1,958
unleashed,1,959
unlike,1,960
unreasonable,1,961
unrecoverable,1,962
unsustainable,1,963
until,1,964
unwelcome,1,965
up,1,966
upon,1,967
urge,1,968
uses,1,969
using,1,970
usually,1,971
values,1,972
vastly,1,973
verdict,1,974
vigorously,1,975
visionary,1,976
vivid,1,977
wage,1,978
waging,1,979
walk,1,980
warming,1,981
warns,1,982
water,1,983
wealthy,1,984
web,1,985
weeks,1,986
weigh,1,987
well,1,988
where,1,989
while,1,990
whom,1,991
why,1,992
wildfires,1,993
winners,1,994
winston,1,995
winter,1,996
wish,1,997
work,1,998
worried,1,999
worst,1,1000
worthy,1,1001
written,1,1002
wrongly,1,1003
yet,1,1004
younger,1,1005
